,id,title,type,age_certification,runtime,release_year,seasons,imdb_score
64713,ts286749,Trinity of Shadows,SHOW,,45,2021,1.0,6.5
64721,tm1074889,"If I Can't Have Love, I Want Power",MOVIE,R,53,2021,0.0,6.6
64735,tm1048591,8-Bit Christmas,MOVIE,PG,97,2021,0.0,6.7
64780,tm889591,Voyagers,MOVIE,PG-13,107,2021,0.0,5.4
64785,tm985549,Locked Down,MOVIE,R,118,2021,0.0,5.2
64802,tm983428,Land,MOVIE,PG-13,89,2021,0.0,6.6
64806,tm1080107,Life of Crime: 1984-2020,MOVIE,R,121,2021,0.0,8.4
64820,tm1072577,Jagged,MOVIE,,99,2021,0.0,7.2
64857,tm1042385,Friends: The Reunion,MOVIE,,104,2021,0.0,8.0
64880,tm1038183,Oslo,MOVIE,,118,2021,0.0,6.6
64902,tm996852,"Batman: The Long Halloween, Part Two",MOVIE,R,87,2021,0.0,7.1
64929,tm930306,Batman: Soul of the Dragon,MOVIE,R,83,2021,0.0,6.0
64944,tm1073248,"Woodstock 99: Peace, Love, and Rage",MOVIE,R,110,2021,0.0,7.1
64971,tm920294,Limbo,MOVIE,R,104,2021,0.0,7.2
64999,tm1108311,Four Hours at the Capitol,MOVIE,R,92,2021,0.0,7.3
65021,tm983719,In the Same Breath,MOVIE,,98,2021,0.0,7.6
65087,tm462899,Tom & Jerry,MOVIE,PG,101,2021,0.0,5.2
65115,tm998324,Justice Society: World War II,MOVIE,PG-13,84,2021,0.0,6.4
65132,tm984318,El Planeta,MOVIE,,81,2021,0.0,6.4
65134,tm1082932,Listening to Kenny G,MOVIE,,97,2021,0.0,7.5
65158,tm1142054,Beanie Mania,MOVIE,PG,80,2021,0.0,6.4
65190,tm1065887,Mortal Kombat Legends: Battle of the Realms,MOVIE,R,80,2021,0.0,6.5
65239,tm999894,TINA,MOVIE,R,118,2021,0.0,7.9
65254,tm1116102,Adrienne,MOVIE,,98,2021,0.0,7.3
65276,tm982302,Boogie,MOVIE,R,89,2021,0.0,5.2
65295,tm1104792,Gensan Punch,MOVIE,,110,2021,0.0,5.5
65314,tm1119965,Love and Baseball,MOVIE,,88,2021,0.0,6.6
65322,tm852412,The Intruder,MOVIE,,95,2021,0.0,6.0
65344,tm1143432,The Super Bob Einstein Movie,MOVIE,R,78,2021,0.0,7.3
65350,tm897377,Earwig and the Witch,MOVIE,PG,83,2021,0.0,4.8
65375,tm1165098,Icahn: The Restless Billionaire,MOVIE,PG-13,102,2022,0.0,7.0
65402,tm1045387,The Slow Hustle,MOVIE,,90,2021,0.0,6.4
65427,tm1117350,A Forbidden Orange,MOVIE,R,85,2021,0.0,6.3
65429,tm1150598,Moses Storm: Trash White,MOVIE,R,60,2022,0.0,7.4
65439,ts286151,The Mopes,SHOW,TV-MA,27,2021,1.0,5.9
65454,tm1117330,Juice WRLD: Into the Abyss,MOVIE,,115,2021,0.0,8.0
65455,ts296257,Tom and Jerry in New York,SHOW,TV-PG,10,2021,2.0,6.8
65491,tm1165419,Frederick Douglass: In Five Speeches,MOVIE,,60,2022,0.0,7.9
65500,tm1123844,Mr. Saturday Night,MOVIE,,83,2021,0.0,6.5
65514,tm927985,The Killing of Kenneth Chamberlain,MOVIE,R,83,2021,0.0,6.8
65519,ts305355,Batman: The Audio Adventures,SHOW,TV-14,39,2021,1.0,8.4
65533,tm994417,Fake Famous,MOVIE,R,86,2021,0.0,6.6
65540,ts245496,The Republic of Sarah,SHOW,TV-14,43,2021,1.0,5.7
65551,tm1176916,How to Survive a Pandemic,MOVIE,,109,2022,0.0,5.0
65573,tm1104297,15 Minutes of Shame,MOVIE,,85,2021,0.0,6.6
65584,tm1035252,A Cinderella Story: Starstruck,MOVIE,PG,100,2021,0.0,5.4
65591,ts296148,Catch and Kill: The Podcast Tapes,SHOW,TV-MA,26,2021,1.0,7.2
65594,tm946691,DMX: Don't Try to Understand,MOVIE,,79,2021,0.0,6.5
65600,tm1113744,Dear Rider: The Jake Burton Story,MOVIE,R,91,2021,0.0,7.6
65605,ts307655,The American Guest,SHOW,TV-14,53,2021,1.0,7.3
65616,tm1144779,Carole King & James Taylor: Just Call Out My Name,MOVIE,,97,2022,0.0,8.1
65633,tm1129730,The Forever Prisoner,MOVIE,R,119,2021,0.0,7.3
65646,tm1150554,Terry Bradshaw: Going Deep,MOVIE,R,74,2022,0.0,6.2
65667,tm1057195,A Choice of Weapons: Inspired by Gordon Parks,MOVIE,,89,2021,0.0,7.5
65690,tm1082029,Betrayal at Attica,MOVIE,,83,2021,0.0,7.1
65726,tm946999,Mamá o papá,MOVIE,,103,2021,0.0,6.0
65740,tm1165092,And Just Like That… The Documentary,MOVIE,,73,2022,0.0,6.6
65742,tm1171915,Drew Michael: Red Blue Green,MOVIE,,58,2021,0.0,7.0
65750,tm1042072,Dreamland: The Burning of Black Wall Street,MOVIE,,98,2021,0.0,6.2
65751,tm1018180,Persona: The Dark Truth Behind Personality Tests,MOVIE,,85,2021,0.0,5.4
65764,tm1043724,LFG,MOVIE,,105,2021,0.0,5.0
65780,ts226463,Amongst Men,SHOW,TV-MA,53,2021,1.0,6.9
65818,tm1178173,The Beauty of Blackness,MOVIE,PG-13,70,2022,0.0,7.0
65831,tm1095455,Fireboys,MOVIE,,82,2021,0.0,6.9
65833,tm983760,At the Ready,MOVIE,PG-13,96,2021,0.0,6.4
65837,tm889002,Simple As Water,MOVIE,,97,2021,0.0,6.8
65841,tm996338,"There Is No ""I"" in Threesome",MOVIE,,87,2021,0.0,5.4
65878,tm824288,Women Is Losers,MOVIE,,84,2021,0.0,5.5
65881,tm1031132,Our Towns,MOVIE,,97,2021,0.0,6.4
65976,tm1137707,2021 Rock & Roll Hall of Fame Induction Ceremony,MOVIE,R,196,2021,0.0,6.9
65993,tm1023985,The Day Sports Stood Still,MOVIE,,95,2021,0.0,5.7
66000,tm1037532,The Legend of the Underground,MOVIE,,86,2021,0.0,6.4
66037,tm998830,Black Art: In the Absence of Light,MOVIE,,85,2021,0.0,7.1
66038,tm1100226,Hood River,MOVIE,,81,2021,0.0,6.5
66044,tm1059945,The Price of Freedom,MOVIE,,94,2021,0.0,5.3
66048,tm916741,A Costume for Nicolas,MOVIE,,80,2021,0.0,7.1
66060,tm988074,The Méliès Mystery,MOVIE,,60,2021,0.0,7.5
66071,tm1048663,El cuartito,MOVIE,,94,2021,0.0,6.2
66073,tm1110904,Ricky Velez: Here's Everything,MOVIE,,55,2021,0.0,6.5
66074,tm1046744,Reign of the Superwomen,MOVIE,,82,2021,0.0,5.2
66104,tm1018179,Hotel Coppelia,MOVIE,,105,2021,0.0,6.5
66133,tm1144881,Insecure: The End,MOVIE,,62,2021,0.0,7.5
66134,tm1076560,Eyes on the Prize: Hallowed Ground,MOVIE,PG-13,60,2021,0.0,5.1
66164,tm1033249,Lucy the Human Chimp,MOVIE,PG-13,79,2021,0.0,7.3
66166,tm1118685,Aida Rodriguez: Fighting Words,MOVIE,R,63,2021,0.0,5.4
66171,tm1044068,Juan Luis Guerra 4.40: Entre Mar y Palmeras,MOVIE,PG,70,2021,0.0,9.0
66176,tm1065494,Cracked,MOVIE,,15,2021,0.0,6.0
66179,tm1001483,Covid Diaries NYC,MOVIE,,40,2021,0.0,3.7
66188,tm1076487,Romeo Santos: King of Bachata,MOVIE,,92,2021,0.0,7.3
66198,tm1107877,"Phoebe Robinson: Sorry, Harriet Tubman",MOVIE,R,56,2021,0.0,4.8
66201,tm1131113,"Diego, The Last Goodbye",MOVIE,PG-13,89,2021,0.0,5.9
66217,tm1128515,Single Mother by Choice,MOVIE,,82,2021,0.0,2.6
66268,tm1035228,Reefa,MOVIE,,96,2021,0.0,5.3
66286,tm1085585,Breathless,MOVIE,,106,2021,0.0,6.3
66297,tm1076044,Furry Friends Forever: Elmo Gets a Puppy,MOVIE,,26,2021,0.0,6.8
66328,tm1133070,Reopening Night,MOVIE,PG-13,85,2021,0.0,6.1
66341,tm1066107,Oscar Micheaux - The Superhero of Black Filmmaking,MOVIE,,80,2021,0.0,6.9
66343,tm1075118,Marlon Wayans: You Know What It Is,MOVIE,R,58,2021,0.0,3.8
66345,tm1103875,Ahir Shah: Dots,MOVIE,,61,2021,0.0,5.8
66355,tm1039684,Generation Why?,MOVIE,,29,2021,0.0,6.1
66391,tm1067128,Algo Azul,MOVIE,,90,2021,0.0,5.9
66394,tm364104,The IX Olympiad in Amsterdam,MOVIE,,251,1928,0.0,5.9
66396,ts38855,Happily Ever After: Fairy Tales for Every Child,SHOW,TV-Y,27,1995,3.0,6.5
66398,ts21652,Project Greenlight,SHOW,TV-MA,37,2001,4.0,7.2
66399,ts36879,Hard Knocks,SHOW,,48,2001,17.0,8.0
66400,ts71362,Dane Cook's Tourgasm,SHOW,TV-MA,29,2006,1.0,5.2
66401,tm77553,Little Rock Central: 50 Years Later,MOVIE,,100,2007,0.0,7.4
66403,tm308754,The End,MOVIE,,84,2004,0.0,7.1
66404,tm452346,The Music in Me: The Leopards Take Manhattan - The Little Band That Roared,MOVIE,,30,2008,0.0,8.7
66405,ts44876,Life on Fire,SHOW,TV-PG,55,2010,1.0,8.3
66406,tm310204,Diagnosis Bipolar: Five Families Search for Answers,MOVIE,,48,2010,0.0,5.4
66407,ts16942,Sons of Carnaval,SHOW,,50,2006,2.0,8.0
66408,ts1494,The Alzheimer's Project,SHOW,TV-PG,58,2009,1.0,8.1
66409,ts68187,Russell Simmons Presents: Brave New Voices,SHOW,TV-MA,31,2009,1.0,5.9
66410,tm685063,The Music in Me,MOVIE,,29,2006,0.0,8.3
66411,tm313438,Celebrity Habla 2,MOVIE,PG,56,2010,0.0,8.2
66412,tm690207,Habla más,MOVIE,,30,2006,0.0,6.6
66413,tm313437,Celebrity Habla,MOVIE,PG,50,2009,0.0,8.7
66415,tm670075,The Music in Me: A Family Special,MOVIE,,30,2007,0.0,7.6
66416,tm237914,Mr. Conservative: Goldwater on Goldwater,MOVIE,,90,2007,0.0,7.5
66417,tm690703,Habla y Habla,MOVIE,,28,2006,0.0,7.6
66419,ts12221,"China, IL",SHOW,TV-14,20,2011,3.0,7.1
66420,ts34727,Off the Air,SHOW,TV-MA,13,2011,11.0,8.5
66421,ts26966,On Death Row,SHOW,TV-14,49,2012,2.0,7.9
66422,ts191698,Little Baby Bum,SHOW,TV-Y,5,2011,4.0,6.4
66423,ts26916,The Weight of the Nation,SHOW,,34,2012,1.0,7.1
66424,ts160464,Jack Hanna's Wild Countdown,SHOW,TV-G,20,2011,9.0,8.8
66425,ts79516,Tales Of Nature,SHOW,,54,2011,1.0,7.8
66426,tm310277,Don't Divorce Me! Kids' Rules for Parents on Divorce,MOVIE,,30,2012,0.0,6.5
66427,ts6936,The Dog and the Cat,SHOW,,21,2011,4.0,8.4
66428,ts35803,The Weight Of The Nation For Kids,SHOW,,30,2012,1.0,6.6
66429,tm166318,Silencing the Song: An Afghan Fallen Star,MOVIE,,34,2011,0.0,5.1
66430,ts58273,States of Grace,SHOW,,27,2012,1.0,7.4
66431,ts87180,Single Long,SHOW,TV-MA,15,2012,1.0,7.2
66432,tm179840,I Can Be President: A Kid's-Eye View,MOVIE,,21,2011,0.0,5.5
66433,tm313448,Habla Texas,MOVIE,PG,62,2011,0.0,6.9
66434,ts84205,Saving My Tomorrow,SHOW,TV-G,28,2014,1.0,6.6
66435,ts79424,Viking Women,SHOW,,54,2014,1.0,6.3
66437,ts87176,Heroes Cotidianos,SHOW,,51,2014,1.0,6.1
66441,ts77242,Butterfly Effect,SHOW,,25,2016,3.0,8.5
66442,ts249017,The Chris Gethard Show,SHOW,TV-MA,42,2015,3.0,7.1
66443,tm239708,All the Way,MOVIE,,132,2016,0.0,7.3
66444,ts37914,Breakthrough,SHOW,TV-PG,46,2015,2.0,7.6
66445,tm357695,The Walk,MOVIE,R,89,2015,0.0,6.0
66447,tm586405,Forgiven,MOVIE,,79,2016,0.0,3.8
66449,ts79402,Underwater Wonders Of The National Parks,SHOW,,15,2016,1.0,6.9
66450,ts41505,Dios Inc.,SHOW,,51,2016,1.0,6.3
66451,tm402409,Viruses: Destruction And Creation,MOVIE,,20,2016,0.0,5.3
66452,ts79504,Secret Life of Lakes,SHOW,,52,2015,1.0,7.9
66453,ts79396,Space Probes!,SHOW,,23,2016,1.0,8.5
66454,ts55708,Uri & Ella,SHOW,TV-MA,36,2016,1.0,7.6
66455,ts79427,Secret Life Underground,SHOW,,51,2015,1.0,7.6
66456,tm401547,Big World In A Small Garden,MOVIE,,11,2016,0.0,7.0
66457,ts79537,Destination: Moon,SHOW,,11,2016,1.0,7.7
66458,tm400881,The Making Of David Attenborough's Light On Earth,MOVIE,,8,2016,0.0,6.8
66464,tm543828,Emergency Contact,MOVIE,,54,2015,0.0,9.2
66465,ts133640,Comedy Knockout,SHOW,TV-14,23,2016,3.0,2.6
66466,tm402215,Top Science Stories Of 2016,MOVIE,,55,2016,0.0,8.0
66467,ts58115,Room 104,SHOW,TV-MA,25,2017,4.0,6.1
66468,ts235382,Lamput,SHOW,,3,2017,2.0,9.3
66469,ts84649,Axios,SHOW,TV-14,31,2018,4.0,6.0
66470,ts86106,Ancient Earth,SHOW,,32,2017,2.0,7.4
66471,ts187021,The Carbonaro Effect: Inside Carbonaro,SHOW,,24,2018,1.0,8.4
66472,ts87179,Fantasmagorias,SHOW,,3,2017,4.0,6.6
66473,ts79367,Prescription: Nutrition,SHOW,,17,2017,1.0,8.2
66474,ts87542,Age of Big Cats,SHOW,,51,2018,1.0,8.3
66476,ts8297,Beyond Reasonable Doubt,SHOW,,44,2017,1.0,7.5
66477,ts80283,Ballmastrz: 9009,SHOW,TV-14,11,2018,2.0,6.8
66479,ts80817,SeNT,SHOW,TV-14,27,2017,1.0,5.0
66480,ts77765,Laff Mobb's Laff Tracks,SHOW,TV-14,24,2018,3.0,3.2
66481,tm814099,Stalin's James Bond,MOVIE,,53,2017,0.0,6.5
66482,ts93304,Living Universe,SHOW,,53,2018,1.0,7.6
66483,ts105412,Beating Death: The Science of Survival,SHOW,,12,2018,1.0,6.0
66485,tm477882,Who Killed the Neanderthal?,MOVIE,,52,2017,0.0,7.3
66486,tm400851,#GeorgeWashington,MOVIE,,12,2017,0.0,5.3
66487,ts87128,15: A Quinceañera Story,SHOW,TV-PG,28,2017,1.0,6.6
66491,ts78726,The Bachelor Winter Games,SHOW,TV-14,76,2018,1.0,5.0
66492,ts110062,Paid Off with Michael Torpey,SHOW,TV-14,23,2018,1.0,5.0
66496,tm476942,Real Time with Bill Maher: Anniversary Special,MOVIE,,60,2018,0.0,6.7
66498,ts112341,Infinity Train,SHOW,TV-PG,11,2019,4.0,8.4
66499,ts300471,Looney Tunes Cartoons,SHOW,TV-PG,9,2020,5.0,8.0
66500,ts229283,Adventure Time: Distant Lands,SHOW,TV-PG,45,2020,1.0,8.7
66504,tm949365,Son of Monarchs,MOVIE,R,97,2020,0.0,6.2
66505,ts252718,Agents of Chaos,SHOW,TV-MA,119,2020,1.0,7.2
66506,ts251316,A World of Calm,SHOW,TV-G,21,2020,1.0,8.1
66507,ts269658,Full Bloom,SHOW,TV-14,46,2020,2.0,7.3
66508,ts236024,HBO Latino Presents: A Tiny Audience,SHOW,,55,2019,1.0,6.4
66509,ts236683,Amazing Dinoworld,SHOW,,48,2019,1.0,8.1
66510,ts259396,Stylish with Jenna Lyons,SHOW,,45,2020,1.0,6.8
66512,tm832366,Shakira in Concert: El Dorado World Tour,MOVIE,,122,2019,0.0,7.8
66514,ts231859,Vengeance: Killer Coworkers,SHOW,,40,2020,2.0,7.8
66515,ts249862,The Secret Lives Of Big Cats,SHOW,,31,2020,1.0,8.3
66516,tm949799,Territorio,MOVIE,,94,2020,0.0,5.8
66518,ts90624,On Tour with Asperger's Are Us,SHOW,TV-14,29,2019,1.0,6.9
66520,ts285781,Mush-Mush & the Mushables,SHOW,TV-Y,12,2020,2.0,8.1
66523,ts108762,Squish,SHOW,,11,2019,1.0,6.4
66524,tm825662,Return to the Moon,MOVIE,PG,1,2019,0.0,8.0
66526,ts229422,Mia's Magic Playground,SHOW,,7,2020,2.0,6.0
66529,tm483047,Sterling,MOVIE,,20,2019,0.0,7.3
66539,ts268250,The Cost of Winning,SHOW,TV-14,28,2020,1.0,7.4
66540,tm962124,Habla Now,MOVIE,,58,2020,0.0,6.2
66542,ts226211,Invisible Stories (Nextblkgrl),SHOW,,37,2020,1.0,7.2
66545,ts341605,Undercurrent: The Disappearance of Kim Wall,SHOW,TV-MA,63,2022,1.0,6.5
66547,ts300937,Dodo,SHOW,,11,2021,1.0,8.7
66549,ts303730,Traffickers: Inside the Golden Triangle,SHOW,,45,2021,1.0,7.3
66550,ts251698,"Pray, Obey, Kill",SHOW,TV-14,57,2021,1.0,6.6
66551,ts315522,Black and Missing,SHOW,TV-MA,54,2021,1.0,5.8
66553,ts304558,NYC Epicenters 9/11➔2021½,SHOW,TV-MA,110,2021,1.0,7.1
66556,ts320289,40 Means Nothing,SHOW,,38,2021,1.0,6.1
66557,ts314732,Dolores: The Truth About the Wanninkhof Case,SHOW,TV-14,43,2021,1.0,7.4
66558,ts309677,Level Playing Field,SHOW,TV-14,26,2021,1.0,5.5
66561,ts300392,Through Our Eyes,SHOW,,33,2021,1.0,6.1
